1	00:00:00,000	00:06:11,170
2	00:06:11,170	00:11:24,710
3	00:11:24,710	00:16:03,820
4	00:16:03,820	00:21:43,570
5	00:21:43,570	00:26:02,310
6	00:26:02,310	00:32:47,040
7	00:32:47,040	00:36:59,040
8	00:36:59,040	00:43:21,250
9	00:43:21,250	00:49:17,290
10	00:49:17,290	00:55:05,470
11	00:55:05,470	01:02:15,630
12	01:02:15,630	01:07:37,140
13	01:07:37,140	01:14:12,660
14	01:14:12,660	01:20:43,410
15	01:20:43,410	01:27:10,430
16	01:27:10,430	01:33:00,050
17	01:33:00,050	01:40:11,540
18	01:40:11,540	01:48:00,910
19	01:48:00,910	01:55:43,710
20	01:55:43,710	02:03:22,950
