1	00:00:00,000	00:06:57,700
2	00:06:57,700	00:13:37,480
3	00:13:37,480	00:17:57,230
4	00:17:57,230	00:22:59,350
5	00:22:59,350	00:31:30,490
6	00:31:30,490	00:35:17,340
7	00:35:17,340	00:40:17,020
8	00:40:17,020	00:48:31,290
9	00:48:31,290	00:53:48,310
10	00:53:48,310	00:59:13,560
11	00:59:13,560	01:06:54,540
12	01:06:54,540	01:12:56,420
13	01:12:56,420	01:20:09,500
14	01:20:09,500	01:24:59,440
15	01:24:59,440	01:30:25,460
16	01:30:25,460	01:38:12,620
17	01:38:12,620	01:41:23,420
18	01:41:23,420	01:49:00,790
19	01:49:00,790	01:53:48,990
20	01:53:48,990	01:59:47,280
