1	00:00:00,000	00:07:49,110
2	00:07:49,110	00:13:09,430
3	00:13:09,430	00:19:07,030
4	00:19:07,030	00:26:26,730
5	00:26:26,730	00:31:39,950
6	00:31:39,950	00:39:03,650
7	00:39:03,650	00:44:22,190
8	00:44:22,190	00:51:38,770
9	00:51:38,770	00:57:30,390
10	00:57:30,390	01:01:51,100
11	01:01:51,100	01:08:40,350
12	01:08:40,350	01:14:29,940
13	01:14:29,940	01:21:14,460
14	01:21:14,460	01:27:14,830
15	01:27:14,830	01:32:25,400
16	01:32:25,400	01:39:51,520
17	01:39:51,520	01:44:15,600
18	01:44:15,600	01:51:13,640
19	01:51:13,640	01:57:20,970
20	01:57:20,970	02:04:58,180
