1	00:00:00,000	00:06:44,700
2	00:06:44,700	00:14:11,520
3	00:14:11,520	00:20:42,430
4	00:20:42,430	00:27:15,320
5	00:27:15,320	00:35:02,950
6	00:35:02,950	00:42:41,360
7	00:42:41,360	00:49:56,710
8	00:49:56,710	00:56:51,440
9	00:56:51,440	01:03:23,070
10	01:03:23,070	01:09:04,290
11	01:09:04,290	01:17:03,850
12	01:17:03,850	01:25:04,210
13	01:25:04,210	01:29:55,170
14	01:29:55,170	01:35:23,250
15	01:35:23,250	01:42:17,470
16	01:42:17,470	01:50:11,570
17	01:50:11,570	01:56:01,680
18	01:56:01,680	02:01:08,770
19	02:01:08,770	02:05:49,750
20	02:05:49,750	02:12:07,700
