1	00:00:00,000	00:04:48,010
2	00:04:48,010	00:11:02,500
3	00:11:02,500	00:18:33,860
4	00:18:33,860	00:25:06,010
5	00:25:06,010	00:29:25,870
6	00:29:25,870	00:36:20,510
7	00:36:20,510	00:43:22,320
8	00:43:22,320	00:49:29,830
9	00:49:29,830	00:54:26,040
10	00:54:26,040	01:00:37,890
11	01:00:37,890	01:08:08,170
12	01:08:08,170	01:14:55,280
13	01:14:55,280	01:20:38,420
14	01:20:38,420	01:28:30,940
15	01:28:30,940	01:36:11,750
16	01:36:11,750	01:43:24,900
17	01:43:24,900	01:47:16,570
18	01:47:16,570	01:55:21,240
19	01:55:21,240	02:03:12,530
20	02:03:12,530	02:09:10,240
