1	00:00:00,000	00:04:52,480
2	00:04:52,480	00:12:51,480
3	00:12:51,480	00:18:40,620
4	00:18:40,620	00:25:47,620
5	00:25:47,620	00:31:42,970
6	00:31:42,970	00:35:37,410
7	00:35:37,410	00:41:38,470
8	00:41:38,470	00:47:46,480
9	00:47:46,480	00:54:12,580
10	00:54:12,580	01:00:37,150
11	01:00:37,150	01:04:46,270
12	01:04:46,270	01:09:30,630
13	01:09:30,630	01:14:59,190
14	01:14:59,190	01:19:38,570
15	01:19:38,570	01:26:08,170
16	01:26:08,170	01:33:26,540
17	01:33:26,540	01:40:15,750
18	01:40:15,750	01:46:34,870
19	01:46:34,870	01:52:52,580
20	01:52:52,580	01:58:44,820
