1	00:00:00,000	00:07:24,540
2	00:07:24,540	00:14:06,920
3	00:14:06,920	00:18:18,570
4	00:18:18,570	00:23:41,530
5	00:23:41,530	00:27:26,450
6	00:27:26,450	00:31:51,890
7	00:31:51,890	00:38:21,510
8	00:38:21,510	00:44:52,670
9	00:44:52,670	00:50:07,700
10	00:50:07,700	00:54:44,610
11	00:54:44,610	00:58:59,100
12	00:58:59,100	01:06:53,560
13	01:06:53,560	01:14:08,830
14	01:14:08,830	01:18:41,870
15	01:18:41,870	01:22:40,430
16	01:22:40,430	01:28:29,730
17	01:28:29,730	01:34:28,470
18	01:34:28,470	01:39:40,530
19	01:39:40,530	01:43:59,320
20	01:43:59,320	01:49:02,660
