1	00:00:00,000	00:06:10,590
2	00:06:10,590	00:12:10,850
3	00:12:10,850	00:19:08,100
4	00:19:08,100	00:27:34,080
5	00:27:34,080	00:34:26,820
6	00:34:26,820	00:40:26,150
7	00:40:26,150	00:46:30,640
8	00:46:30,640	00:52:42,120
9	00:52:42,120	01:00:02,910
10	01:00:02,910	01:06:40,360
11	01:06:40,360	01:13:45,270
12	01:13:45,270	01:19:48,670
13	01:19:48,670	01:26:05,330
14	01:26:05,330	01:30:33,330
15	01:30:33,330	01:33:20,920
16	01:33:20,920	01:39:49,090
17	01:39:49,090	01:46:47,370
18	01:46:47,370	01:53:12,350
19	01:53:12,350	01:57:57,080
20	01:57:57,080	02:05:54,970
