1	00:00:00,000	00:06:45,280
2	00:06:45,280	00:12:45,330
3	00:12:45,330	00:18:01,250
4	00:18:01,250	00:22:58,790
5	00:22:58,790	00:29:55,500
6	00:29:55,500	00:37:24,000
7	00:37:24,000	00:44:52,500
8	00:44:52,500	00:51:14,450
9	00:51:14,450	00:57:04,690
10	00:57:04,690	01:04:22,430
11	01:04:22,430	01:10:27,180
12	01:10:27,180	01:14:43,970
13	01:14:43,970	01:19:12,480
14	01:19:12,480	01:24:52,670
15	01:24:52,670	01:29:36,160
16	01:29:36,160	01:33:45,990
17	01:33:45,990	01:41:04,020
18	01:41:04,020	01:47:07,890
19	01:47:07,890	01:55:15,680
20	01:55:15,680	02:01:40,910
