1	00:00:00,000	00:04:53,100
2	00:04:53,100	00:10:33,690
3	00:10:33,690	00:16:39,210
4	00:16:39,210	00:22:43,340
5	00:22:43,340	00:27:28,160
6	00:27:28,160	00:35:19,450
7	00:35:19,450	00:42:20,510
8	00:42:20,510	00:45:45,430
9	00:45:45,430	00:51:01,080
10	00:51:01,080	00:55:29,340
11	00:55:29,340	01:02:19,670
12	01:02:19,670	01:07:31,640
13	01:07:31,640	01:11:54,240
14	01:11:54,240	01:18:41,150
15	01:18:41,150	01:25:47,930
16	01:25:47,930	01:31:53,320
17	01:31:53,320	01:36:59,250
18	01:36:59,250	01:43:32,400
19	01:43:32,400	01:49:29,440
20	01:49:29,440	01:57:09,800
