1	00:00:00,000	00:05:12,730
2	00:05:12,730	00:11:00,590
3	00:11:00,590	00:16:47,940
4	00:16:47,940	00:22:17,190
5	00:22:17,190	00:28:47,260
6	00:28:47,260	00:33:12,060
7	00:33:12,060	00:39:34,250
8	00:39:34,250	00:46:07,850
9	00:46:07,850	00:53:06,470
10	00:53:06,470	00:58:02,470
11	00:58:02,470	01:00:49,780
12	01:00:49,780	01:08:24,970
13	01:08:24,970	01:15:22,490
14	01:15:22,490	01:20:29,970
15	01:20:29,970	01:28:05,300
16	01:28:05,300	01:34:20,240
17	01:34:20,240	01:40:41,810
18	01:40:41,810	01:46:10,010
19	01:46:10,010	01:51:43,890
20	01:51:43,890	01:58:34,910
