1	00:00:00,000	00:07:06,310
2	00:07:06,310	00:14:37,640
3	00:14:37,640	00:20:59,710
4	00:20:59,710	00:25:19,170
5	00:25:19,170	00:29:58,900
6	00:29:58,900	00:36:56,710
7	00:36:56,710	00:40:58,360
8	00:40:58,360	00:47:59,030
9	00:47:59,030	00:52:56,660
10	00:52:56,660	00:58:19,160
11	00:58:19,160	01:05:28,310
12	01:05:28,310	01:12:56,540
13	01:12:56,540	01:19:10,670
14	01:19:10,670	01:25:02,670
15	01:25:02,670	01:32:26,020
16	01:32:26,020	01:40:03,330
17	01:40:03,330	01:46:54,750
18	01:46:54,750	01:52:04,160
19	01:52:04,160	01:56:22,450
20	01:56:22,450	02:02:06,890
