1	00:00:00,000	00:05:17,110
2	00:05:17,110	00:12:01,960
3	00:12:01,960	00:16:22,910
4	00:16:22,910	00:22:30,260
5	00:22:30,260	00:29:42,580
6	00:29:42,580	00:35:38,710
7	00:35:38,710	00:41:58,910
8	00:41:58,910	00:46:15,650
9	00:46:15,650	00:55:10,180
10	00:55:10,180	01:02:11,100
11	01:02:11,100	01:08:40,620
12	01:08:40,620	01:16:48,080
13	01:16:48,080	01:23:15,500
14	01:23:15,500	01:26:47,650
15	01:26:47,650	01:33:51,400
16	01:33:51,400	01:40:06,160
17	01:40:06,160	01:45:42,300
18	01:45:42,300	01:50:32,740
19	01:50:32,740	01:57:58,680
20	01:57:58,680	02:04:22,170
