1	00:00:00,000	00:05:17,650
2	00:05:17,650	00:12:17,010
3	00:12:17,010	00:19:47,580
4	00:19:47,580	00:25:27,000
5	00:25:27,000	00:32:40,000
6	00:32:40,000	00:36:43,430
7	00:36:43,430	00:44:06,190
8	00:44:06,190	00:51:45,670
9	00:51:45,670	00:58:42,140
10	00:58:42,140	01:04:19,980
11	01:04:19,980	01:08:51,000
12	01:08:51,000	01:14:30,540
13	01:14:30,540	01:22:24,550
14	01:22:24,550	01:30:53,450
15	01:30:53,450	01:36:10,590
16	01:36:10,590	01:43:18,480
17	01:43:18,480	01:47:05,460
18	01:47:05,460	01:54:37,590
19	01:54:37,590	01:58:51,150
20	01:58:51,150	02:04:41,190
