1	00:00:00,000	00:05:40,670
2	00:05:40,670	00:09:29,680
3	00:09:29,680	00:15:42,120
4	00:15:42,120	00:19:56,060
5	00:19:56,060	00:25:20,830
6	00:25:20,830	00:29:38,480
7	00:29:38,480	00:35:25,450
8	00:35:25,450	00:46:21,000
9	00:46:21,000	00:50:30,220
10	00:50:30,220	00:57:58,910
11	00:57:58,910	01:03:42,160
12	01:03:42,160	01:10:17,830
13	01:10:17,830	01:18:14,980
14	01:18:14,980	01:22:52,360
15	01:22:52,360	01:29:19,410
16	01:29:19,410	01:36:05,330
17	01:36:05,330	01:44:00,670
18	01:44:00,670	01:50:39,500
19	01:50:39,500	01:56:56,620
20	01:56:56,620	02:03:35,240
