1	00:00:00,000	00:04:28,920
2	00:04:28,920	00:11:29,320
3	00:11:29,320	00:17:00,860
4	00:17:00,860	00:22:54,910
5	00:22:54,910	00:26:59,760
6	00:26:59,760	00:32:29,650
7	00:32:29,650	00:39:12,610
8	00:39:12,610	00:44:56,350
9	00:44:56,350	00:49:11,250
10	00:49:11,250	00:53:29,790
11	00:53:29,790	00:59:46,300
12	00:59:46,300	01:05:22,200
13	01:05:22,200	01:13:30,410
14	01:13:30,410	01:22:53,130
15	01:22:53,130	01:30:14,110
16	01:30:14,110	01:36:36,240
17	01:36:36,240	01:42:10,900
18	01:42:10,900	01:50:55,530
19	01:50:55,530	01:58:48,770
20	01:58:48,770	02:04:56,440
