1	00:00:00,000	00:07:09,090
2	00:07:09,090	00:11:45,470
3	00:11:45,470	00:19:27,680
4	00:19:27,680	00:25:38,850
5	00:25:38,850	00:33:37,630
6	00:33:37,630	00:39:15,660
7	00:39:15,660	00:44:45,620
8	00:44:45,620	00:49:13,740
9	00:49:13,740	00:54:20,520
10	00:54:20,520	00:58:53,570
11	00:58:53,570	01:03:01,560
12	01:03:01,560	01:08:24,210
13	01:08:24,210	01:13:44,760
14	01:13:44,760	01:22:00,520
15	01:22:00,520	01:29:17,420
16	01:29:17,420	01:35:14,700
17	01:35:14,700	01:42:01,090
18	01:42:01,090	01:49:17,620
19	01:49:17,620	01:56:01,180
20	01:56:01,180	02:01:20,370
