1	00:00:00,000	00:04:58,630
2	00:04:58,630	00:11:06,350
3	00:11:06,350	00:14:58,980
4	00:14:58,980	00:19:12,030
5	00:19:12,030	00:26:41,580
6	00:26:41,580	00:30:52,560
7	00:30:52,560	00:35:28,260
8	00:35:28,260	00:42:54,390
9	00:42:54,390	00:47:48,120
10	00:47:48,120	00:53:47,330
11	00:53:47,330	01:00:20,240
12	01:00:20,240	01:06:30,890
13	01:06:30,890	01:10:54,620
14	01:10:54,620	01:18:55,950
15	01:18:55,950	01:23:18,530
16	01:23:18,530	01:29:05,000
17	01:29:05,000	01:36:02,810
18	01:36:02,810	01:42:20,280
19	01:42:20,280	01:46:23,560
20	01:46:23,560	01:54:26,490
