1	00:00:00,000	00:05:26,750
2	00:05:26,750	00:10:55,740
3	00:10:55,740	00:17:47,100
4	00:17:47,100	00:26:05,900
5	00:26:05,900	00:34:24,730
6	00:34:24,730	00:39:59,510
7	00:39:59,510	00:46:21,040
8	00:46:21,040	00:52:11,420
9	00:52:11,420	00:58:47,360
10	00:58:47,360	01:04:23,280
11	01:04:23,280	01:08:22,600
12	01:08:22,600	01:14:09,080
13	01:14:09,080	01:18:06,230
14	01:18:06,230	01:25:38,610
15	01:25:38,610	01:30:32,750
16	01:30:32,750	01:37:13,300
17	01:37:13,300	01:45:19,070
18	01:45:19,070	01:50:42,130
19	01:50:42,130	01:55:26,940
20	01:55:26,940	02:02:48,070
