1	00:00:00,000	00:04:19,800
2	00:04:19,800	00:09:19,000
3	00:09:19,000	00:14:23,610
4	00:14:23,610	00:21:31,250
5	00:21:31,250	00:28:47,270
6	00:28:47,270	00:36:50,650
7	00:36:50,650	00:43:43,520
8	00:43:43,520	00:48:15,050
9	00:48:15,050	00:55:25,290
10	00:55:25,290	01:02:37,340
11	01:02:37,340	01:08:08,310
12	01:08:08,310	01:13:57,890
13	01:13:57,890	01:21:40,020
14	01:21:40,020	01:29:07,030
15	01:29:07,030	01:33:45,940
16	01:33:45,940	01:40:57,710
17	01:40:57,710	01:46:30,280
18	01:46:30,280	01:54:23,410
19	01:54:23,410	01:59:46,870
20	01:59:46,870	02:02:42,210
