1	00:00:00,000	00:06:17,140
2	00:06:17,140	00:13:45,970
3	00:13:45,970	00:19:28,260
4	00:19:28,260	00:27:14,880
5	00:27:14,880	00:32:52,380
6	00:32:52,380	00:38:17,240
7	00:38:17,240	00:45:09,590
8	00:45:09,590	00:51:01,040
9	00:51:01,040	00:58:15,060
10	00:58:15,060	01:04:44,420
11	01:04:44,420	01:09:59,800
12	01:09:59,800	01:15:58,530
13	01:15:58,530	01:21:50,340
14	01:21:50,340	01:25:41,200
15	01:25:41,200	01:31:33,310
16	01:31:33,310	01:36:52,040
17	01:36:52,040	01:41:36,280
18	01:41:36,280	01:49:18,420
19	01:49:18,420	01:56:11,340
20	01:56:11,340	02:01:01,520
