1	00:00:00,000	00:06:44,620
2	00:06:44,620	00:11:51,140
3	00:11:51,140	00:18:46,100
4	00:18:46,100	00:26:15,700
5	00:26:15,700	00:32:45,460
6	00:32:45,460	00:40:03,110
7	00:40:03,110	00:47:14,050
8	00:47:14,050	00:55:00,410
9	00:55:00,410	01:00:18,410
10	01:00:18,410	01:07:18,040
11	01:07:18,040	01:14:58,370
12	01:14:58,370	01:22:12,540
13	01:22:12,540	01:29:33,440
14	01:29:33,440	01:36:37,750
15	01:36:37,750	01:43:09,950
16	01:43:09,950	01:48:09,390
17	01:48:09,390	01:53:11,740
18	01:53:11,740	01:58:46,860
19	01:58:46,860	02:03:45,520
20	02:03:45,520	02:11:38,750
