1	00:00:00,000	00:07:12,080
2	00:07:12,080	00:10:58,700
3	00:10:58,700	00:18:23,660
4	00:18:23,660	00:24:22,230
5	00:24:22,230	00:31:33,460
6	00:31:33,460	00:35:53,980
7	00:35:53,980	00:43:15,370
8	00:43:15,370	00:50:10,890
9	00:50:10,890	00:55:17,190
10	00:55:17,190	00:59:47,710
11	00:59:47,710	01:06:55,670
12	01:06:55,670	01:11:55,500
13	01:11:55,500	01:18:26,230
14	01:18:26,230	01:23:41,580
15	01:23:41,580	01:31:01,990
16	01:31:01,990	01:38:01,440
17	01:38:01,440	01:46:25,590
18	01:46:25,590	01:52:22,730
19	01:52:22,730	02:00:15,050
20	02:00:15,050	02:06:19,840
