1	00:00:00,000	00:04:47,310
2	00:04:47,310	00:12:22,310
3	00:12:22,310	00:18:12,110
4	00:18:12,110	00:22:42,530
5	00:22:42,530	00:28:32,690
6	00:28:32,690	00:33:38,720
7	00:33:38,720	00:41:37,080
8	00:41:37,080	00:46:07,900
9	00:46:07,900	00:54:04,150
10	00:54:04,150	00:57:07,540
11	00:57:07,540	01:01:46,790
12	01:01:46,790	01:09:27,120
13	01:09:27,120	01:15:59,330
14	01:15:59,330	01:20:14,100
15	01:20:14,100	01:25:10,560
16	01:25:10,560	01:31:58,330
17	01:31:58,330	01:38:39,760
18	01:38:39,760	01:44:16,710
19	01:44:16,710	01:48:12,520
20	01:48:12,520	01:52:54,210
