1	00:00:00,000	00:04:08,080
2	00:04:08,080	00:07:31,200
3	00:07:31,200	00:14:41,870
4	00:14:41,870	00:21:44,450
5	00:21:44,450	00:27:39,790
6	00:27:39,790	00:34:54,520
7	00:34:54,520	00:40:50,440
8	00:40:50,440	00:48:30,960
9	00:48:30,960	00:54:05,990
10	00:54:05,990	01:00:08,990
11	01:00:08,990	01:06:21,200
12	01:06:21,200	01:11:10,170
13	01:11:10,170	01:15:19,170
14	01:15:19,170	01:20:40,750
15	01:20:40,750	01:25:45,680
16	01:25:45,680	01:30:06,140
17	01:30:06,140	01:35:44,020
18	01:35:44,020	01:41:16,400
19	01:41:16,400	01:45:18,250
20	01:45:18,250	01:50:57,860
