1	00:00:00,000	00:04:56,290
2	00:04:56,290	00:11:26,240
3	00:11:26,240	00:17:10,180
4	00:17:10,180	00:22:33,210
5	00:22:33,210	00:28:03,590
6	00:28:03,590	00:34:51,900
7	00:34:51,900	00:40:50,360
8	00:40:50,360	00:47:21,160
9	00:47:21,160	00:54:29,950
10	00:54:29,950	01:00:37,500
11	01:00:37,500	01:04:31,480
12	01:04:31,480	01:10:32,460
13	01:10:32,460	01:14:23,060
14	01:14:23,060	01:20:41,390
15	01:20:41,390	01:26:14,540
16	01:26:14,540	01:31:32,900
17	01:31:32,900	01:39:12,670
18	01:39:12,670	01:44:30,300
19	01:44:30,300	01:50:04,710
20	01:50:04,710	01:54:26,140
