1	00:00:00,000	00:05:38,870
2	00:05:38,870	00:13:08,820
3	00:13:08,820	00:20:19,220
4	00:20:19,220	00:28:10,110
5	00:28:10,110	00:34:16,020
6	00:34:16,020	00:38:31,440
7	00:38:31,440	00:45:21,620
8	00:45:21,620	00:50:41,640
9	00:50:41,640	00:56:16,010
10	00:56:16,010	01:04:37,640
11	01:04:37,640	01:12:07,250
12	01:12:07,250	01:16:48,560
13	01:16:48,560	01:24:06,720
14	01:24:06,720	01:30:01,850
15	01:30:01,850	01:37:22,350
16	01:37:22,350	01:44:02,650
17	01:44:02,650	01:49:52,190
18	01:49:52,190	01:55:22,860
19	01:55:22,860	01:59:30,850
20	01:59:30,850	02:04:07,760
