1	00:00:00,000	00:05:04,330
2	00:05:04,330	00:10:25,500
3	00:10:25,500	00:16:55,550
4	00:16:55,550	00:24:35,700
5	00:24:35,700	00:31:08,650
6	00:31:08,650	00:36:08,050
7	00:36:08,050	00:41:53,310
8	00:41:53,310	00:49:37,930
9	00:49:37,930	00:56:05,240
10	00:56:05,240	01:00:20,110
11	01:00:20,110	01:05:34,260
12	01:05:34,260	01:10:30,660
13	01:10:30,660	01:15:38,750
14	01:15:38,750	01:19:42,730
15	01:19:42,730	01:28:04,600
16	01:28:04,600	01:32:46,740
17	01:32:46,740	01:37:34,380
18	01:37:34,380	01:45:14,950
19	01:45:14,950	01:52:12,820
20	01:52:12,820	01:57:11,240
