1	00:00:00,000	00:08:11,180
2	00:08:11,180	00:16:01,930
3	00:16:01,930	00:18:48,040
4	00:18:48,040	00:23:17,360
5	00:23:17,360	00:29:55,760
6	00:29:55,760	00:35:01,170
7	00:35:01,170	00:39:13,180
8	00:39:13,180	00:46:06,930
9	00:46:06,930	00:53:40,530
10	00:53:40,530	00:59:53,320
11	00:59:53,320	01:04:55,540
12	01:04:55,540	01:09:25,190
13	01:09:25,190	01:15:44,230
14	01:15:44,230	01:23:20,840
15	01:23:20,840	01:28:54,210
16	01:28:54,210	01:35:50,080
17	01:35:50,080	01:42:21,950
18	01:42:21,950	01:49:10,290
19	01:49:10,290	01:56:55,460
20	01:56:55,460	02:01:02,290
