1	00:00:00,000	00:08:14,880
2	00:08:14,880	00:14:38,130
3	00:14:38,130	00:21:59,250
4	00:21:59,250	00:26:37,980
5	00:26:37,980	00:30:47,200
6	00:30:47,200	00:37:16,220
7	00:37:16,220	00:44:56,240
8	00:44:56,240	00:52:39,430
9	00:52:39,430	00:59:04,100
10	00:59:04,100	01:06:17,780
11	01:06:17,780	01:13:03,590
12	01:13:03,590	01:19:55,070
13	01:19:55,070	01:25:01,430
14	01:25:01,430	01:31:55,250
15	01:31:55,250	01:36:21,190
16	01:36:21,190	01:42:29,600
17	01:42:29,600	01:48:56,610
18	01:48:56,610	01:53:38,050
19	01:53:38,050	01:59:40,100
20	01:59:40,100	02:05:57,250
