1	00:00:00,000	00:04:20,780
2	00:04:20,780	00:10:45,330
3	00:10:45,330	00:17:30,180
4	00:17:30,180	00:24:42,310
5	00:24:42,310	00:32:09,680
6	00:32:09,680	00:38:43,240
7	00:38:43,240	00:46:22,770
8	00:46:22,770	00:54:22,090
9	00:54:22,090	01:00:05,110
10	01:00:05,110	01:04:09,070
11	01:04:09,070	01:11:20,020
12	01:11:20,020	01:18:37,460
13	01:18:37,460	01:23:50,480
14	01:23:50,480	01:30:03,690
15	01:30:03,690	01:38:03,910
16	01:38:03,910	01:45:14,760
17	01:45:14,760	01:49:46,710
18	01:49:46,710	01:54:51,840
19	01:54:51,840	02:01:05,980
20	02:01:05,980	02:08:03,920
