1	00:00:00,000	00:04:06,850
2	00:04:06,850	00:09:29,760
3	00:09:29,760	00:16:05,790
4	00:16:05,790	00:20:58,670
5	00:20:58,670	00:24:44,500
6	00:24:44,500	00:32:14,770
7	00:32:14,770	00:39:39,810
8	00:39:39,810	00:44:20,430
9	00:44:20,430	00:52:26,060
10	00:52:26,060	00:57:43,390
11	00:57:43,390	01:02:41,540
12	01:02:41,540	01:06:40,250
13	01:06:40,250	01:10:11,730
14	01:10:11,730	01:16:22,540
15	01:16:22,540	01:24:25,740
16	01:24:25,740	01:30:28,330
17	01:30:28,330	01:36:55,830
18	01:36:55,830	01:42:07,970
19	01:42:07,970	01:46:46,700
20	01:46:46,700	01:52:22,570
