1	00:00:00,000	00:05:23,400
2	00:05:23,400	00:14:44,790
3	00:14:44,790	00:20:38,430
4	00:20:38,430	00:26:48,640
5	00:26:48,640	00:34:33,540
6	00:34:33,540	00:41:14,810
7	00:41:14,810	00:46:46,520
8	00:46:46,520	00:55:18,140
9	00:55:18,140	01:02:47,090
10	01:02:47,090	01:11:16,490
11	01:11:16,490	01:16:40,790
12	01:16:40,790	01:24:36,250
13	01:24:36,250	01:28:22,750
14	01:28:22,750	01:34:19,780
15	01:34:19,780	01:40:59,950
16	01:40:59,950	01:46:42,980
17	01:46:42,980	01:54:14,790
18	01:54:14,790	02:01:29,110
19	02:01:29,110	02:06:27,670
20	02:06:27,670	02:11:42,770
