1	00:00:00,000	00:10:34,020
2	00:10:34,020	00:14:57,680
3	00:14:57,680	00:20:40,400
4	00:20:40,400	00:25:48,180
5	00:25:48,180	00:31:36,970
6	00:31:36,970	00:36:31,590
7	00:36:31,590	00:41:26,240
8	00:41:26,240	00:47:57,800
9	00:47:57,800	00:53:50,770
10	00:53:50,770	01:01:04,790
11	01:01:04,790	01:08:12,360
12	01:08:12,360	01:18:01,480
13	01:18:01,480	01:21:55,530
14	01:21:55,530	01:29:47,680
15	01:29:47,680	01:36:27,120
16	01:36:27,120	01:43:00,500
17	01:43:00,500	01:49:26,460
18	01:49:26,460	01:56:11,820
19	01:56:11,820	02:02:26,220
20	02:02:26,220	02:11:08,910
