1	00:00:00,000	00:07:29,880
2	00:07:29,880	00:13:05,800
3	00:13:05,800	00:18:39,820
4	00:18:39,820	00:26:06,460
5	00:26:06,460	00:33:18,950
6	00:33:18,950	00:40:22,010
7	00:40:22,010	00:45:11,050
8	00:45:11,050	00:52:50,240
9	00:52:50,240	00:59:50,940
10	00:59:50,940	01:06:43,910
11	01:06:43,910	01:12:56,690
12	01:12:56,690	01:17:11,810
13	01:17:11,810	01:25:14,850
14	01:25:14,850	01:32:42,760
15	01:32:42,760	01:36:44,470
16	01:36:44,470	01:44:37,760
17	01:44:37,760	01:51:09,340
18	01:51:09,340	01:58:53,350
19	01:58:53,350	02:05:03,460
20	02:05:03,460	02:12:11,720
