1	00:00:00,000	00:08:24,690
2	00:08:24,690	00:15:29,490
3	00:15:29,490	00:22:06,690
4	00:22:06,690	00:26:36,440
5	00:26:36,440	00:31:56,900
6	00:31:56,900	00:38:45,610
7	00:38:45,610	00:46:59,340
8	00:46:59,340	00:52:23,500
9	00:52:23,500	01:00:25,680
10	01:00:25,680	01:08:10,430
11	01:08:10,430	01:11:40,720
12	01:11:40,720	01:16:14,600
13	01:16:14,600	01:23:02,750
14	01:23:02,750	01:29:30,550
15	01:29:30,550	01:34:50,780
16	01:34:50,780	01:42:29,480
17	01:42:29,480	01:49:53,180
18	01:49:53,180	01:55:46,900
19	01:55:46,900	02:02:00,630
20	02:02:00,630	02:08:16,060
