1	00:00:00,000	00:07:10,460
2	00:07:10,460	00:13:09,470
3	00:13:09,470	00:18:22,750
4	00:18:22,750	00:25:16,950
5	00:25:16,950	00:33:29,680
6	00:33:29,680	00:40:42,500
7	00:40:42,500	00:46:20,730
8	00:46:20,730	00:51:10,970
9	00:51:10,970	00:58:47,570
10	00:58:47,570	01:06:20,050
11	01:06:20,050	01:12:12,470
12	01:12:12,470	01:18:41,450
13	01:18:41,450	01:24:32,550
14	01:24:32,550	01:29:22,780
15	01:29:22,780	01:36:44,570
16	01:36:44,570	01:42:20,600
17	01:42:20,600	01:46:47,240
18	01:46:47,240	01:51:07,080
19	01:51:07,080	01:55:02,600
20	01:55:02,600	02:00:05,890
