1	00:00:00,000	00:06:10,690
2	00:06:10,690	00:13:02,360
3	00:13:02,360	00:18:15,550
4	00:18:15,550	00:26:34,200
5	00:26:34,200	00:34:24,960
6	00:34:24,960	00:39:10,360
7	00:39:10,360	00:44:04,050
8	00:44:04,050	00:49:43,810
9	00:49:43,810	00:59:08,970
10	00:59:08,970	01:06:21,250
11	01:06:21,250	01:11:27,030
12	01:11:27,030	01:15:43,250
13	01:15:43,250	01:21:13,000
14	01:21:13,000	01:28:16,170
15	01:28:16,170	01:34:13,540
16	01:34:13,540	01:37:57,740
17	01:37:57,740	01:44:56,260
18	01:44:56,260	01:52:15,620
19	01:52:15,620	01:58:45,190
20	01:58:45,190	02:06:08,020
