1	00:00:00,000	00:08:06,330
2	00:08:06,330	00:15:11,010
3	00:15:11,010	00:20:02,610
4	00:20:02,610	00:26:21,150
5	00:26:21,150	00:33:02,170
6	00:33:02,170	00:39:03,730
7	00:39:03,730	00:47:24,060
8	00:47:24,060	00:55:57,050
9	00:55:57,050	01:00:58,690
10	01:00:58,690	01:05:33,750
11	01:05:33,750	01:10:58,320
12	01:10:58,320	01:16:11,550
13	01:16:11,550	01:22:53,330
14	01:22:53,330	01:30:27,370
15	01:30:27,370	01:34:52,390
16	01:34:52,390	01:40:07,260
17	01:40:07,260	01:47:18,240
18	01:47:18,240	01:51:38,290
19	01:51:38,290	01:55:00,580
20	01:55:00,580	02:00:49,540
