1	00:00:00,000	00:06:20,750
2	00:06:20,750	00:13:14,390
3	00:13:14,390	00:18:57,800
4	00:18:57,800	00:26:40,230
5	00:26:40,230	00:34:56,520
6	00:34:56,520	00:41:27,840
7	00:41:27,840	00:46:20,200
8	00:46:20,200	00:50:31,350
9	00:50:31,350	00:55:49,310
10	00:55:49,310	01:01:48,430
11	01:01:48,430	01:05:48,630
12	01:05:48,630	01:12:32,620
13	01:12:32,620	01:17:56,190
14	01:17:56,190	01:24:22,150
15	01:24:22,150	01:29:42,150
16	01:29:42,150	01:35:27,130
17	01:35:27,130	01:42:33,470
18	01:42:33,470	01:48:56,230
19	01:48:56,230	01:55:56,850
20	01:55:56,850	02:00:52,030
