1	00:00:00,000	00:07:19,260
2	00:07:19,260	00:13:53,470
3	00:13:53,470	00:19:48,540
4	00:19:48,540	00:26:01,840
5	00:26:01,840	00:33:25,720
6	00:33:25,720	00:38:11,000
7	00:38:11,000	00:45:49,920
8	00:45:49,920	00:52:07,920
9	00:52:07,920	00:58:21,610
10	00:58:21,610	01:03:16,360
11	01:03:16,360	01:07:55,820
12	01:07:55,820	01:12:55,970
13	01:12:55,970	01:19:13,970
14	01:19:13,970	01:27:09,460
15	01:27:09,460	01:34:43,700
16	01:34:43,700	01:39:40,800
17	01:39:40,800	01:46:16,210
18	01:46:16,210	01:51:53,600
19	01:51:53,600	01:59:01,970
20	01:59:01,970	02:06:55,520
