1	00:00:00,000	00:04:44,640
2	00:04:44,640	00:09:29,700
3	00:09:29,700	00:14:07,630
4	00:14:07,630	00:21:09,740
5	00:21:09,740	00:27:17,620
6	00:27:17,620	00:32:05,400
7	00:32:05,400	00:38:47,880
8	00:38:47,880	00:44:50,220
9	00:44:50,220	00:49:40,470
10	00:49:40,470	00:54:55,740
11	00:54:55,740	00:59:23,640
12	00:59:23,640	01:04:23,520
13	01:04:23,520	01:11:21,080
14	01:11:21,080	01:16:07,850
15	01:16:07,850	01:22:46,020
16	01:22:46,020	01:30:37,160
17	01:30:37,160	01:37:01,330
18	01:37:01,330	01:42:09,400
19	01:42:09,400	01:48:37,020
20	01:48:37,020	01:56:00,860
