1	00:00:00,000	00:06:41,850
2	00:06:41,850	00:11:21,430
3	00:11:21,430	00:16:36,700
4	00:16:36,700	00:23:04,290
5	00:23:04,290	00:29:40,070
6	00:29:40,070	00:36:58,150
7	00:36:58,150	00:42:11,340
8	00:42:11,340	00:46:03,450
9	00:46:03,450	00:53:28,870
10	00:53:28,870	00:59:00,010
11	00:59:00,010	01:03:08,620
12	01:03:08,620	01:10:21,110
13	01:10:21,110	01:14:27,810
14	01:14:27,810	01:22:01,990
15	01:22:01,990	01:27:56,930
16	01:27:56,930	01:35:15,150
17	01:35:15,150	01:42:46,800
18	01:42:46,800	01:47:08,910
19	01:47:08,910	01:53:55,800
20	01:53:55,800	01:59:54,480
