1	00:00:00,000	00:06:37,650
2	00:06:37,650	00:11:32,340
3	00:11:32,340	00:19:09,740
4	00:19:09,740	00:26:35,860
5	00:26:35,860	00:34:13,230
6	00:34:13,230	00:39:41,960
7	00:39:41,960	00:44:08,060
8	00:44:08,060	00:49:34,020
9	00:49:34,020	00:54:26,680
10	00:54:26,680	01:01:29,770
11	01:01:29,770	01:08:35,020
12	01:08:35,020	01:12:57,170
13	01:12:57,170	01:19:40,230
14	01:19:40,230	01:23:34,690
15	01:23:34,690	01:28:54,010
16	01:28:54,010	01:36:09,890
17	01:36:09,890	01:40:19,790
18	01:40:19,790	01:46:54,640
19	01:46:54,640	01:54:14,610
20	01:54:14,610	02:02:07,270
