1	00:00:00,000	00:04:35,330
2	00:04:35,330	00:08:03,460
3	00:08:03,460	00:12:38,840
4	00:12:38,840	00:18:07,900
5	00:18:07,900	00:25:19,730
6	00:25:19,730	00:32:31,980
7	00:32:31,980	00:41:48,940
8	00:41:48,940	00:47:24,540
9	00:47:24,540	00:53:22,270
10	00:53:22,270	01:00:41,170
11	01:00:41,170	01:08:09,820
12	01:08:09,820	01:14:33,290
13	01:14:33,290	01:19:45,720
14	01:19:45,720	01:26:45,420
15	01:26:45,420	01:31:05,710
16	01:31:05,710	01:36:40,790
17	01:36:40,790	01:44:03,800
18	01:44:03,800	01:51:55,890
19	01:51:55,890	01:56:13,050
20	01:56:13,050	02:01:58,410
