1	00:00:00,000	00:07:03,740
2	00:07:03,740	00:11:16,700
3	00:11:16,700	00:16:03,190
4	00:16:03,190	00:21:57,480
5	00:21:57,480	00:29:45,480
6	00:29:45,480	00:34:29,850
7	00:34:29,850	00:39:50,200
8	00:39:50,200	00:44:41,780
9	00:44:41,780	00:52:50,870
10	00:52:50,870	00:58:38,850
11	00:58:38,850	01:05:25,840
12	01:05:25,840	01:11:11,520
13	01:11:11,520	01:17:36,620
14	01:17:36,620	01:23:19,200
15	01:23:19,200	01:29:43,960
16	01:29:43,960	01:36:31,420
17	01:36:31,420	01:43:13,120
18	01:43:13,120	01:47:12,650
19	01:47:12,650	01:54:09,320
20	01:54:09,320	02:01:32,600
