1	00:00:00,000	00:06:12,160
2	00:06:12,160	00:13:46,260
3	00:13:46,260	00:19:51,200
4	00:19:51,200	00:24:44,200
5	00:24:44,200	00:32:17,430
6	00:32:17,430	00:38:56,530
7	00:38:56,530	00:44:11,650
8	00:44:11,650	00:51:41,900
9	00:51:41,900	00:56:36,500
10	00:56:36,500	01:00:56,750
11	01:00:56,750	01:05:41,700
12	01:05:41,700	01:12:32,800
13	01:12:32,800	01:17:56,830
14	01:17:56,830	01:25:34,930
15	01:25:34,930	01:34:34,520
16	01:34:34,520	01:42:10,110
17	01:42:10,110	01:47:06,250
18	01:47:06,250	01:53:17,110
19	01:53:17,110	01:57:14,420
20	01:57:14,420	02:04:26,230
