1	00:00:00,000	00:06:24,230
2	00:06:24,230	00:12:42,690
3	00:12:42,690	00:18:42,480
4	00:18:42,480	00:25:16,060
5	00:25:16,060	00:30:29,260
6	00:30:29,260	00:37:52,690
7	00:37:52,690	00:43:55,850
8	00:43:55,850	00:48:34,100
9	00:48:34,100	00:54:20,120
10	00:54:20,120	01:02:21,680
11	01:02:21,680	01:06:36,580
12	01:06:36,580	01:12:26,330
13	01:12:26,330	01:17:01,980
14	01:17:01,980	01:23:30,000
15	01:23:30,000	01:31:53,660
16	01:31:53,660	01:39:28,960
17	01:39:28,960	01:46:43,260
18	01:46:43,260	01:54:07,640
19	01:54:07,640	02:01:35,330
20	02:01:35,330	02:05:13,700
