1	00:00:00,000	00:05:11,980
2	00:05:11,980	00:13:41,370
3	00:13:41,370	00:20:56,850
4	00:20:56,850	00:30:14,770
5	00:30:14,770	00:35:18,270
6	00:35:18,270	00:42:51,590
7	00:42:51,590	00:47:02,990
8	00:47:02,990	00:51:31,660
9	00:51:31,660	00:56:32,760
10	00:56:32,760	01:02:41,370
11	01:02:41,370	01:09:47,610
12	01:09:47,610	01:15:05,240
13	01:15:05,240	01:20:31,260
14	01:20:31,260	01:25:56,720
15	01:25:56,720	01:29:50,380
16	01:29:50,380	01:34:12,110
17	01:34:12,110	01:42:34,510
18	01:42:34,510	01:50:08,570
19	01:50:08,570	01:57:35,200
20	01:57:35,200	02:02:26,860
