1	00:00:00,000	00:07:23,750
2	00:07:23,750	00:13:12,470
3	00:13:12,470	00:18:18,110
4	00:18:18,110	00:23:59,020
5	00:23:59,020	00:31:01,200
6	00:31:01,200	00:38:04,980
7	00:38:04,980	00:44:29,720
8	00:44:29,720	00:50:25,030
9	00:50:25,030	00:54:41,640
10	00:54:41,640	00:56:42,490
11	00:56:42,490	00:59:18,160
12	00:59:18,160	01:02:29,840
13	01:02:29,840	01:08:13,470
14	01:08:13,470	01:13:48,150
15	01:13:48,150	01:20:04,770
16	01:20:04,770	01:24:57,790
17	01:24:57,790	01:30:54,260
18	01:30:54,260	01:35:10,090
19	01:35:10,090	01:41:25,410
20	01:41:25,410	01:46:14,430
