1	00:00:00,000	00:03:22,720
2	00:03:22,720	00:08:28,030
3	00:08:28,030	00:13:33,570
4	00:13:33,570	00:20:45,310
5	00:20:45,310	00:26:50,310
6	00:26:50,310	00:31:51,710
7	00:31:51,710	00:36:21,040
8	00:36:21,040	00:43:56,190
9	00:43:56,190	00:48:12,140
10	00:48:12,140	00:54:18,790
11	00:54:18,790	01:02:32,200
12	01:02:32,200	01:11:15,490
13	01:11:15,490	01:15:09,900
14	01:15:09,900	01:22:36,940
15	01:22:36,940	01:29:01,100
16	01:29:01,100	01:34:45,030
17	01:34:45,030	01:42:53,500
18	01:42:53,500	01:48:17,870
19	01:48:17,870	01:52:41,170
20	01:52:41,170	01:56:44,610
