1	00:00:00,000	00:03:51,750
2	00:03:51,750	00:10:46,290
3	00:10:46,290	00:18:43,910
4	00:18:43,910	00:23:52,220
5	00:23:52,220	00:29:36,370
6	00:29:36,370	00:34:01,420
7	00:34:01,420	00:39:28,730
8	00:39:28,730	00:45:45,530
9	00:45:45,530	00:52:00,240
10	00:52:00,240	00:57:17,090
11	00:57:17,090	01:03:17,990
12	01:03:17,990	01:10:03,380
13	01:10:03,380	01:14:09,760
14	01:14:09,760	01:18:23,800
15	01:18:23,800	01:25:18,840
16	01:25:18,840	01:33:30,970
17	01:33:30,970	01:37:58,910
18	01:37:58,910	01:44:15,560
19	01:44:15,560	01:49:59,560
20	01:49:59,560	01:54:11,830
