1	00:00:00,000	00:08:17,640
2	00:08:17,640	00:14:18,740
3	00:14:18,740	00:21:59,660
4	00:21:59,660	00:26:03,930
5	00:26:03,930	00:30:47,670
6	00:30:47,670	00:35:08,380
7	00:35:08,380	00:39:35,060
8	00:39:35,060	00:44:03,360
9	00:44:03,360	00:50:05,600
10	00:50:05,600	00:57:20,760
11	00:57:20,760	01:01:37,800
12	01:01:37,800	01:05:49,100
13	01:05:49,100	01:12:26,850
14	01:12:26,850	01:18:08,250
15	01:18:08,250	01:25:32,580
16	01:25:32,580	01:31:59,950
17	01:31:59,950	01:37:27,150
18	01:37:27,150	01:42:22,260
19	01:42:22,260	01:49:21,220
20	01:49:21,220	01:55:34,330
