1	00:00:00,000	00:07:20,180
2	00:07:20,180	00:14:21,440
3	00:14:21,440	00:19:43,200
4	00:19:43,200	00:27:03,890
5	00:27:03,890	00:33:58,670
6	00:33:58,670	00:39:34,390
7	00:39:34,390	00:44:26,570
8	00:44:26,570	00:49:53,500
9	00:49:53,500	00:54:04,660
10	00:54:04,660	00:59:30,600
11	00:59:30,600	01:03:03,460
12	01:03:03,460	01:08:24,660
13	01:08:24,660	01:14:15,150
14	01:14:15,150	01:20:18,540
15	01:20:18,540	01:28:17,720
16	01:28:17,720	01:32:30,390
17	01:32:30,390	01:37:37,880
18	01:37:37,880	01:45:07,880
19	01:45:07,880	01:50:50,600
20	01:50:50,600	01:58:12,930
