1	00:00:00,000	00:05:57,070
2	00:05:57,070	00:13:47,910
3	00:13:47,910	00:18:45,140
4	00:18:45,140	00:23:18,640
5	00:23:18,640	00:30:33,500
6	00:30:33,500	00:36:23,000
7	00:36:23,000	00:42:24,720
8	00:42:24,720	00:50:32,290
9	00:50:32,290	00:55:02,780
10	00:55:02,780	01:02:02,540
11	01:02:02,540	01:09:02,410
12	01:09:02,410	01:13:35,040
13	01:13:35,040	01:19:34,490
14	01:19:34,490	01:24:35,110
15	01:24:35,110	01:30:35,990
16	01:30:35,990	01:37:03,460
17	01:37:03,460	01:42:33,430
18	01:42:33,430	01:48:40,040
19	01:48:40,040	01:53:12,110
20	01:53:12,110	01:57:52,260
