1	00:00:00,000	00:06:44,400
2	00:06:44,400	00:14:44,760
3	00:14:44,760	00:21:31,340
4	00:21:31,340	00:26:03,840
5	00:26:03,840	00:32:26,880
6	00:32:26,880	00:38:17,380
7	00:38:17,380	00:44:44,890
8	00:44:44,890	00:48:43,330
9	00:48:43,330	00:54:46,570
10	00:54:46,570	00:59:16,200
11	00:59:16,200	01:06:52,610
12	01:06:52,610	01:10:39,760
13	01:10:39,760	01:16:55,010
14	01:16:55,010	01:21:37,790
15	01:21:37,790	01:28:48,990
16	01:28:48,990	01:35:17,710
17	01:35:17,710	01:42:49,160
18	01:42:49,160	01:49:17,540
19	01:49:17,540	01:57:33,390
20	01:57:33,390	02:03:24,330
