1	00:00:00,000	00:05:08,180
2	00:05:08,180	00:11:29,850
3	00:11:29,850	00:17:08,050
4	00:17:08,050	00:21:21,260
5	00:21:21,260	00:26:08,590
6	00:26:08,590	00:31:42,230
7	00:31:42,230	00:38:56,930
8	00:38:56,930	00:45:12,640
9	00:45:12,640	00:48:35,370
10	00:48:35,370	00:54:45,850
11	00:54:45,850	01:01:39,910
12	01:01:39,910	01:08:32,860
13	01:08:32,860	01:22:29,240
14	01:22:29,240	01:30:33,480
15	01:30:33,480	01:34:58,880
16	01:34:58,880	01:41:09,840
17	01:41:09,840	01:49:14,630
18	01:49:14,630	01:55:09,020
19	01:55:09,020	02:02:14,460
20	02:02:14,460	02:09:10,560
