1	00:00:00,000	00:05:37,320
2	00:05:37,320	00:12:43,590
3	00:12:43,590	00:20:05,760
4	00:20:05,760	00:27:39,200
5	00:27:39,200	00:32:59,700
6	00:32:59,700	00:37:28,770
7	00:37:28,770	00:44:25,720
8	00:44:25,720	00:51:26,120
9	00:51:26,120	00:58:26,380
10	00:58:26,380	01:03:52,650
11	01:03:52,650	01:08:34,590
12	01:08:34,590	01:14:46,570
13	01:14:46,570	01:20:32,280
14	01:20:32,280	01:25:39,330
15	01:25:39,330	01:31:52,250
16	01:31:52,250	01:39:10,760
17	01:39:10,760	01:46:54,450
18	01:46:54,450	01:51:07,580
19	01:51:07,580	01:56:09,530
20	01:56:09,530	02:03:03,700
