1	00:00:00,000	00:06:47,410
2	00:06:47,410	00:14:19,070
3	00:14:19,070	00:18:41,850
4	00:18:41,850	00:23:27,050
5	00:23:27,050	00:27:41,480
6	00:27:41,480	00:33:16,690
7	00:33:16,690	00:39:52,010
8	00:39:52,010	00:43:48,300
9	00:43:48,300	00:49:29,660
10	00:49:29,660	00:53:30,530
11	00:53:30,530	00:59:48,390
12	00:59:48,390	01:07:57,310
13	01:07:57,310	01:15:35,450
14	01:15:35,450	01:21:19,120
15	01:21:19,120	01:28:34,210
16	01:28:34,210	01:34:43,300
17	01:34:43,300	01:42:21,400
18	01:42:21,400	01:46:57,930
19	01:46:57,930	01:52:29,090
20	01:52:29,090	01:58:33,620
