1	00:00:00,000	00:07:43,920
2	00:07:43,920	00:13:42,340
3	00:13:42,340	00:18:55,090
4	00:18:55,090	00:25:18,610
5	00:25:18,610	00:31:06,830
6	00:31:06,830	00:37:26,830
7	00:37:26,830	00:42:12,370
8	00:42:12,370	00:49:19,440
9	00:49:19,440	00:53:28,310
10	00:53:28,310	01:00:16,960
11	01:00:16,960	01:07:02,250
12	01:07:02,250	01:11:29,360
13	01:11:29,360	01:17:47,710
14	01:17:47,710	01:25:01,150
15	01:25:01,150	01:30:21,890
16	01:30:21,890	01:37:49,370
17	01:37:49,370	01:42:55,470
18	01:42:55,470	01:48:28,830
19	01:48:28,830	01:52:34,580
20	01:52:34,580	01:58:20,900
