1	00:00:00,000	00:08:20,690
2	00:08:20,690	00:16:29,630
3	00:16:29,630	00:22:28,760
4	00:22:28,760	00:30:52,050
5	00:30:52,050	00:38:49,930
6	00:38:49,930	00:47:00,990
7	00:47:00,990	00:52:08,490
8	00:52:08,490	01:00:35,280
9	01:00:35,280	01:06:55,090
10	01:06:55,090	01:14:33,960
11	01:14:33,960	01:21:41,790
12	01:21:41,790	01:28:14,120
13	01:28:14,120	01:34:26,880
14	01:34:26,880	01:41:34,980
15	01:41:34,980	01:48:08,850
16	01:48:08,850	01:54:55,110
17	01:54:55,110	01:58:51,690
18	01:58:51,690	02:03:25,030
19	02:03:25,030	02:08:03,220
20	02:08:03,220	02:12:32,130
