1	00:00:00,000	00:08:24,740
2	00:08:24,740	00:12:59,070
3	00:12:59,070	00:18:12,380
4	00:18:12,380	00:23:40,880
5	00:23:40,880	00:31:04,430
6	00:31:04,430	00:36:46,700
7	00:36:46,700	00:44:13,200
8	00:44:13,200	00:51:24,350
9	00:51:24,350	00:57:32,910
10	00:57:32,910	00:58:55,790
11	00:58:55,790	01:02:43,130
12	01:02:43,130	01:06:28,710
13	01:06:28,710	01:11:44,430
14	01:11:44,430	01:18:48,480
15	01:18:48,480	01:22:45,980
16	01:22:45,980	01:28:27,310
17	01:28:27,310	01:36:28,540
18	01:36:28,540	01:40:23,370
19	01:40:23,370	01:46:45,800
20	01:46:45,800	01:54:19,160
