1	00:00:00,000	00:07:26,950
2	00:07:26,950	00:12:41,890
3	00:12:41,890	00:19:19,020
4	00:19:19,020	00:24:20,070
5	00:24:20,070	00:31:40,010
6	00:31:40,010	00:36:30,460
7	00:36:30,460	00:42:38,360
8	00:42:38,360	00:46:19,400
9	00:46:19,400	00:52:34,120
10	00:52:34,120	00:59:21,980
11	00:59:21,980	01:06:45,460
12	01:06:45,460	01:13:14,680
13	01:13:14,680	01:18:36,260
14	01:18:36,260	01:24:42,440
15	01:24:42,440	01:30:06,450
16	01:30:06,450	01:37:38,730
17	01:37:38,730	01:44:13,040
18	01:44:13,040	01:53:13,260
19	01:53:13,260	01:58:00,340
20	01:58:00,340	02:04:36,360
