1	00:00:00,000	00:07:29,320
2	00:07:29,320	00:12:19,720
3	00:12:19,720	00:18:04,120
4	00:18:04,120	00:25:19,250
5	00:25:19,250	00:32:41,520
6	00:32:41,520	00:36:59,250
7	00:36:59,250	00:44:09,270
8	00:44:09,270	00:48:03,520
9	00:48:03,520	00:54:26,530
10	00:54:26,530	01:02:10,040
11	01:02:10,040	01:08:12,880
12	01:08:12,880	01:13:01,840
13	01:13:01,840	01:17:35,830
14	01:17:35,830	01:24:42,730
15	01:24:42,730	01:32:17,890
16	01:32:17,890	01:40:29,240
17	01:40:29,240	01:46:49,740
18	01:46:49,740	01:51:47,850
19	01:51:47,850	01:58:09,880
20	01:58:09,880	02:06:45,560
